"pid","condition","question_cond","item_order","trial","item_1","item_2","item_type","rt","rating"
"5664","tax_order1","tax","1",78,"CODE","FOOT","unr_item",4.234,0.26
"5664","tax_order1","tax","1",79,"SHIP","CAPTAIN","the_item",7.013,0.53
"5664","tax_order1","tax","1",80,"HAPPY","SMILE","the_item",11.369,30.16
"5664","tax_order1","tax","1",81,"SKY","SLIDE","unr_item",8.611,0.13
"5664","tax_order1","tax","1",82,"WATER","BUG","unr_item",21.364,5.29
"5664","tax_order1","tax","1",83,"CARD","TIGER","unr_item",3.429,0.13
"5664","tax_order1","tax","1",84,"GARLIC","ONION","tax_item",22.268,36.9
"5664","tax_order1","tax","1",85,"SHAMPOO","BLEACH","tax_item",14.33,6.08
"5664","tax_order1","tax","1",86,"TRUCK","TRAILER","the_item",8.261,5.16
"5664","tax_order1","tax","1",87,"WINDOW","LEAF","unr_item",4.646,0.79
"5664","tax_order1","tax","1",88,"CAMEL","DESERT","the_item",11.39,0.53
"5664","tax_order1","tax","1",89,"PARTY","BEER","the_item",10.093,0
"5664","tax_order1","tax","1",90,"HEAD","BRICK","unr_item",2.473,0
"5664","tax_order1","tax","1",91,"CHAIR","SOFA","tax_item",6.642,60.71
"5664","tax_order1","tax","1",92,"BISCUITS","TOAST","tax_item",4.439,30.03
"5664","tax_order1","tax","1",93,"BOMB","AUNT","unr_item",3.445,0.26
"5664","tax_order1","tax","1",94,"WAITRESS","RESTAURANT","the_item",6.537,0.66
"5664","tax_order1","tax","1",95,"KNIFE","CHISEL","tax_item",7.015,0.53
"5664","tax_order1","tax","1",96,"BUFFALO","COW","tax_item",10.338,54.1
"5664","tax_order1","tax","1",97,"SURGEON","KIDNEY","the_item",6.149,0
"5664","tax_order1","tax","1",98,"CAR","SEATBELT","the_item",8.158,1.98
"5664","tax_order1","tax","1",99,"DRUM","LAKE","unr_item",4.206,0
"5664","tax_order1","tax","1",100,"BOWL","CUP","tax_item",5.568,39.29
"5664","tax_order1","tax","1",101,"ORANGE","COCONUT","tax_item",4.461,29.63
"5664","tax_order1","tax","1",102,"SHED","TOILET","unr_item",2.754,0.93
"5664","tax_order1","tax","1",103,"LAMP","TRUCK","unr_item",3.466,0.13
"5664","tax_order1","tax","1",104,"BONE","BRACKET","unr_item",4.346,0.66
"5664","tax_order1","tax","1",105,"FUR","PAGE","unr_item",2.774,0.4
"5664","tax_order1","tax","1",106,"STRING","PARK","unr_item",4.353,0.79
"5664","tax_order1","tax","1",107,"CLIMATE","CLUB","unr_item",2.908,0.4
"5664","tax_order1","tax","1",108,"BASEBALL","FOOTBALL","tax_item",5.8,40.08
"5664","tax_order1","tax","1",109,"SHEET","DOCTOR","unr_item",10.889,0.26
"5664","tax_order1","tax","1",110,"PELICAN","SNAIL","unr_item",3.63,5.56
"5664","tax_order1","tax","1",111,"COACH","PLIERS","unr_item",5.801,0.26
"5664","tax_order1","tax","1",112,"DELIVERY","PACKAGE","the_item",8.938,18.92
"5664","tax_order1","tax","1",113,"FLY","WINGS","the_item",8.045,68.12
"5664","tax_order1","tax","1",114,"COW","MILK","the_item",23.751,73.81
"5664","tax_order1","tax","1",115,"ROCKET","ASTRONAUT","the_item",4.441,0.13
"5664","tax_order1","tax","1",116,"TENT","SHOVEL","unr_item",28.898,0
"5664","tax_order1","tax","1",117,"BILL","TROUT","unr_item",4.399,0.13
"5664","tax_order1","tax","1",118,"BEE","BUTTERFLY","tax_item",10.76,31.48
"5668","tax_order1","tax","1",1,"BANK","BEER","unr_item",6.391,49.87
"5668","tax_order1","tax","1",2,"HOOD","QUEEN","unr_item",4.003,10.58
"5668","tax_order1","tax","1",3,"DELIVERY","PACKAGE","the_item",2.674,100
"5668","tax_order1","tax","1",4,"RESTAURANT","WAITRESS","the_item",2.452,80.16
"5668","tax_order1","tax","1",5,"SOCK","OUTLET","unr_item",4.781,100
"5668","tax_order1","tax","1",6,"BUFFALO","COW","tax_item",2.792,79.89
"5668","tax_order1","tax","1",7,"BOOT","BASKETBALL","unr_item",2.302,22.09
"5668","tax_order1","tax","1",8,"COMPUTER","MOUSE","the_item",2.759,98.41
"5668","tax_order1","tax","1",9,"CYMBAL","ROD","unr_item",3.336,20.5
"5668","tax_order1","tax","1",10,"COW","MILK","the_item",1.895,88.49
"5668","tax_order1","tax","1",11,"POCKET","PANTS","the_item",2.462,100
"5668","tax_order1","tax","1",12,"PIN","NEEDLE","tax_item",1.477,78.04
"5668","tax_order1","tax","1",13,"TOAD","GAS","unr_item",2.129,11.38
"5668","tax_order1","tax","1",14,"CROUTONS","BAGEL","tax_item",1.926,90.87
"5668","tax_order1","tax","1",15,"MONKEY","BANANA","the_item",2.006,100
"5668","tax_order1","tax","1",16,"ERASER","PENCIL","the_item",2.474,94.31
"5668","tax_order1","tax","1",17,"COURT","FIELD","tax_item",2.256,94.84
"5668","tax_order1","tax","1",18,"METAL","SPOT","unr_item",3.235,13.89
"5668","tax_order1","tax","1",19,"SOFA","CHAIR","tax_item",2.489,99.47
"5668","tax_order1","tax","1",20,"SPOON","LADLE","tax_item",1.54,94.84
"5668","tax_order1","tax","1",21,"TEAM","CIRCLE","unr_item",3.223,92.59
"5668","tax_order1","tax","1",22,"SAXOPHONE","HARP","tax_item",1.997,97.22
"5668","tax_order1","tax","1",23,"TUB","STEW","unr_item",2.419,97.35
"5668","tax_order1","tax","1",24,"SEED","ROOF","unr_item",2.051,11.64
"5668","tax_order1","tax","1",25,"DRUM","LAKE","unr_item",2.232,0
"5668","tax_order1","tax","1",26,"GLOVES","DRIVEWAY","unr_item",1.625,0.66
"5668","tax_order1","tax","1",27,"ORANGE","COCONUT","tax_item",2.529,65.87
"5668","tax_order1","tax","1",28,"FLY","WINGS","the_item",2.747,100
"5668","tax_order1","tax","1",29,"CLOCK","BELL","unr_item",1.202,83.2
"5668","tax_order1","tax","1",30,"HAIR","SODA","unr_item",2.45,0
"5668","tax_order1","tax","1",31,"BONE","DOG","the_item",1.878,100
"5668","tax_order1","tax","1",32,"BOWL","CUP","tax_item",2.69,84.26
"5668","tax_order1","tax","1",33,"FENDER","LAW","unr_item",2.153,84.13
"5668","tax_order1","tax","1",34,"SILVER","BULLET","the_item",4.35,83.2
"5668","tax_order1","tax","1",35,"NECK","CABINET","unr_item",3.33,0
"5668","tax_order1","tax","1",36,"CAR","BICYCLE","tax_item",3.679,91.53
"5668","tax_order1","tax","1",37,"FOOT","CODE","unr_item",1.964,13.49
"5668","tax_order1","tax","1",38,"CLUB","CLIMATE","unr_item",2.147,13.76
"5668","tax_order1","tax","1",39,"HOUSE","PENGUIN","unr_item",3.033,0
"5668","tax_order1","tax","1",40,"BALL","KEYBOARD","unr_item",2.011,0.4
"5668","tax_order1","tax","1",41,"AUNT","INTERNET","unr_item",1.609,0
"5668","tax_order1","tax","1",42,"DOG","ICE","unr_item",2.131,0.93
"5668","tax_order1","tax","1",43,"DOCTOR","CROW","unr_item",1.592,0
"5668","tax_order1","tax","1",44,"GARLIC","ONION","tax_item",1.746,77.12
"5668","tax_order1","tax","1",45,"TOOTHBRUSH","COMB","tax_item",2.523,78.7
"5668","tax_order1","tax","1",46,"CIGARETTES","ALCOHOL","tax_item",2.184,97.49
"5668","tax_order1","tax","1",47,"AIRPLANE","SUBMARINE","tax_item",1.88,94.05
"5668","tax_order1","tax","1",48,"CALCIUM","BEACH","unr_item",3.35,7.41
"5668","tax_order1","tax","1",49,"BEE","BUTTERFLY","tax_item",2.051,95.11
"5668","tax_order1","tax","1",50,"SHOE","FOOT","the_item",2.401,85.98
"5668","tax_order1","tax","1",51,"TORTILLA","BAGEL","tax_item",1.607,82.8
"5668","tax_order1","tax","1",52,"GUITAR","WINDOW","unr_item",2.455,20.77
"5668","tax_order1","tax","1",53,"ROBBERY","TREASON","tax_item",2.021,11.64
"5668","tax_order1","tax","1",54,"COOKIE","CHOCOLATE","the_item",2.137,81.88
"5668","tax_order1","tax","1",55,"OVEN","PAN","the_item",1.81,85.98
"5668","tax_order1","tax","1",56,"PELICAN","SNAIL","unr_item",1.95,86.77
"5668","tax_order1","tax","1",57,"BEER","PARTY","the_item",2.169,100
"5668","tax_order1","tax","1",58,"AIRPLANE","PLUG","unr_item",2.536,94.97
"5668","tax_order1","tax","1",59,"CRIB","BED","tax_item",1.629,86.77
"5668","tax_order1","tax","1",60,"SHED","PEPPER","unr_item",2.385,40.74
"5668","tax_order1","tax","1",61,"SHAMPOO","BLEACH","tax_item",2.2,96.96
"5668","tax_order1","tax","1",62,"CAPTAIN","SHIP","the_item",2.522,99.21
"5668","tax_order1","tax","1",63,"BRICK","VOLCANO","unr_item",2.591,86.9
"5668","tax_order1","tax","1",64,"PARCEL","CHISEL","unr_item",3.198,13.36
"5668","tax_order1","tax","1",65,"BANANA","CHAIR","unr_item",2.253,10.45
"5668","tax_order1","tax","1",66,"ASPHALT","COACH","unr_item",1.73,3.17
"5668","tax_order1","tax","1",67,"ASTRONAUT","ROCKET","the_item",2.623,94.97
"5668","tax_order1","tax","1",68,"WAVE","FUR","unr_item",2.452,5.29
"5668","tax_order1","tax","1",69,"SMILE","HAPPY","the_item",2.04,100
"5668","tax_order1","tax","1",70,"CHILD","BILL","unr_item",2.497,90.34
"5668","tax_order1","tax","1",71,"CEMETARY","WORK","unr_item",2.519,96.83
"5668","tax_order1","tax","1",72,"HAND","PARK","unr_item",2.418,92.72
"5668","tax_order1","tax","1",73,"CAN","BOTTLE","tax_item",2.052,95.5
"5668","tax_order1","tax","1",74,"DONUT","CAKE","tax_item",1.962,93.52
"5668","tax_order1","tax","1",75,"CAMEL","DESERT","the_item",1.493,98.15
"5668","tax_order1","tax","1",76,"RAIN","BONE","unr_item",2.102,1.46
"5668","tax_order1","tax","1",77,"BIRD","NEST","the_item",1.525,96.83
"5668","tax_order1","tax","1",78,"BISCUIT","COTTON","unr_item",2.221,14.55
"5668","tax_order1","tax","1",79,"FIREMAN","POLICE","tax_item",1.43,94.05
"5668","tax_order1","tax","1",80,"KNOB","COLD","unr_item",2.215,97.62
"5668","tax_order1","tax","1",81,"WAX","WRIST","unr_item",1.848,10.98
"5668","tax_order1","tax","1",82,"CAKE","GLASSES","unr_item",1.692,8.6
"5668","tax_order1","tax","1",83,"CEREAL","BUSINESS","unr_item",2.098,12.96
"5668","tax_order1","tax","1",84,"FEATHER","GLASS","unr_item",2.482,4.5
"5668","tax_order1","tax","1",85,"PENGUIN","ICE","the_item",2.571,92.72
"5668","tax_order1","tax","1",86,"TRUCK","PHONE","unr_item",4.391,13.36
"5668","tax_order1","tax","1",87,"CAR","SEATBELT","the_item",1.912,86.9
"5668","tax_order1","tax","1",88,"HAMSTER","MIRROR","unr_item",2.19,18.78
"5668","tax_order1","tax","1",89,"BOWL","PATIO","unr_item",2.086,6.22
"5668","tax_order1","tax","1",90,"CHISEL","KNIFE","tax_item",2.285,91.14
"5668","tax_order1","tax","1",91,"CANOE","SHIP","tax_item",2.044,96.69
"5668","tax_order1","tax","1",92,"TOAST","BISCUITS","tax_item",1.93,84.66
"5668","tax_order1","tax","1",93,"RECEPTIONIST","TELEPHONE","the_item",2.003,93.25
"5668","tax_order1","tax","1",94,"RIVER","RAPIDS","the_item",2.139,94.71
"5668","tax_order1","tax","1",95,"CROWN","KING","the_item",1.928,1.72
"5668","tax_order1","tax","1",96,"CARAVAN","LAUNDRY","unr_item",2.558,14.02
"5668","tax_order1","tax","1",97,"WOUND","SNOW","unr_item",3.898,5.95
"5668","tax_order1","tax","1",98,"KIDNEY","SURGEON","the_item",1.898,96.83
"5668","tax_order1","tax","1",99,"CHALK","SKY","unr_item",1.897,3.7
"5668","tax_order1","tax","1",100,"EAR","FREEZER","unr_item",1.51,21.96
"5668","tax_order1","tax","1",101,"BASEBALL","FOOTBALL","tax_item",3.567,93.12
"5668","tax_order1","tax","1",102,"SPIDER","WEB","the_item",3.042,96.56
"5668","tax_order1","tax","1",103,"STAIRS","BALLOON","unr_item",3.376,4.63
"5668","tax_order1","tax","1",104,"ENGINE","PAMPHLET","unr_item",3.097,16.01
"5668","tax_order1","tax","1",105,"LAWNMOWER","GRASS","the_item",2.066,92.06
"5668","tax_order1","tax","1",106,"NECKLACE","PLANT","unr_item",2.436,7.94
"5668","tax_order1","tax","1",107,"STEREO","LION","unr_item",1.963,8.99
"5668","tax_order1","tax","1",108,"SLED","SNOW","the_item",2.085,84.79
"5668","tax_order1","tax","1",109,"ATHLETE","COUCH","unr_item",2.597,16.8
"5668","tax_order1","tax","1",110,"RABBI","PASTOR","tax_item",3.508,100
"5668","tax_order1","tax","1",111,"SHEEP","MINT","unr_item",2.442,6.08
"5668","tax_order1","tax","1",112,"RACOON","PANDA","tax_item",2.03,83.86
"5668","tax_order1","tax","1",113,"VILLAGE","CITY","tax_item",1.979,99.74
"5668","tax_order1","tax","1",114,"WATER","CHEESE","unr_item",1.967,71.16
"5668","tax_order1","tax","1",115,"SHOVEL","TENT","unr_item",2.153,2.78
"5668","tax_order1","tax","1",116,"WALL","CARD","unr_item",3.573,15.61
"5668","tax_order1","tax","1",117,"COW","PIG","tax_item",2.147,92.86
"5668","tax_order1","tax","1",118,"TRUCK","TRAILER","the_item",1.913,79.89
"5672","tax_order1","tax","1",1,"PARK","STRING","unr_item",7.36,0.13
"5672","tax_order1","tax","1",2,"PILOT","HAIR","unr_item",6.433,29.5
"5672","tax_order1","tax","1",3,"POLICE","FIREMAN","tax_item",9.344,80.03
"5672","tax_order1","tax","1",4,"COOKIE","CHOCOLATE","the_item",4.53,89.55
"5672","tax_order1","tax","1",5,"ICE","PENGUIN","the_item",5.677,80.29
"5672","tax_order1","tax","1",6,"COMPUTER","MOUSE","the_item",5.283,70.5
"5672","tax_order1","tax","1",7,"HAPPY","SMILE","the_item",6.513,99.87
"5672","tax_order1","tax","1",8,"CHALK","SKY","unr_item",5.63,0
"5672","tax_order1","tax","1",9,"PATIO","FERRY","unr_item",3.247,0
"5672","tax_order1","tax","1",10,"SHOP","WOUND","unr_item",3.231,0
"5672","tax_order1","tax","1",11,"KEY","ROOF","unr_item",2.602,20.11
"5672","tax_order1","tax","1",12,"PANTS","POCKET","the_item",3.87,99.07
"5672","tax_order1","tax","1",13,"SCHOOL","TOAD","unr_item",2.92,0.66
"5672","tax_order1","tax","1",14,"TENT","NOSE","unr_item",3.348,11.24
"5672","tax_order1","tax","1",15,"KING","CROWN","the_item",4.307,99.47
"5672","tax_order1","tax","1",16,"CEREAL","BUSINESS","unr_item",3.976,1.98
"5672","tax_order1","tax","1",17,"LADLE","SPOON","tax_item",3.954,90.34
"5672","tax_order1","tax","1",18,"BUTTERFLY","BEE","tax_item",2.669,78.97
"5672","tax_order1","tax","1",19,"HOUSE","CODE","unr_item",4.569,9.79
"5672","tax_order1","tax","1",20,"BRICK","VOLCANO","unr_item",3.412,17.46
"5672","tax_order1","tax","1",21,"WATER","BUG","unr_item",5.52,49.74
"5672","tax_order1","tax","1",22,"OUTLET","CARPET","unr_item",10.092,24.87
"5672","tax_order1","tax","1",23,"AUNT","INTERNET","unr_item",6.83,11.77
"5672","tax_order1","tax","1",24,"PARCEL","HOTEL","unr_item",3.366,13.1
"5672","tax_order1","tax","1",25,"PASTOR","RABBI","tax_item",5.594,100
"5672","tax_order1","tax","1",26,"BUDGET","GLASS","unr_item",4.205,13.23
"5672","tax_order1","tax","1",27,"DOG","BONE","the_item",2.866,97.49
"5672","tax_order1","tax","1",28,"SHIP","CAPTAIN","the_item",2.607,99.34
"5672","tax_order1","tax","1",29,"FUR","PAGE","unr_item",2.839,13.23
"5672","tax_order1","tax","1",30,"DANCE","PELICAN","unr_item",4.026,1.19
"5672","tax_order1","tax","1",31,"SURGEON","KIDNEY","the_item",2.136,98.41
"5672","tax_order1","tax","1",32,"CAN","BOTTLE","tax_item",4.411,85.32
"5672","tax_order1","tax","1",33,"WINDOW","LEAF","unr_item",5.185,23.15
"5672","tax_order1","tax","1",34,"TOILET","SHED","unr_item",10.421,4.23
"5672","tax_order1","tax","1",35,"RACOON","PANDA","tax_item",3.691,61.9
"5672","tax_order1","tax","1",36,"NECKLACE","PLANT","unr_item",3.821,0.79
"5672","tax_order1","tax","1",37,"SHIP","CANOE","tax_item",4.38,58.99
"5672","tax_order1","tax","1",38,"RIVER","RAPIDS","the_item",2.29,67.99
"5672","tax_order1","tax","1",39,"COW","MILK","the_item",2.451,88.49
"5672","tax_order1","tax","1",40,"BANANA","MONKEY","the_item",2.038,89.81
"5672","tax_order1","tax","1",41,"LAKE","BROCHURE","unr_item",3.384,30.03
"5672","tax_order1","tax","1",42,"HAMMER","PLUG","unr_item",4.775,27.65
"5672","tax_order1","tax","1",43,"CAKE","DONUT","tax_item",3.06,92.33
"5672","tax_order1","tax","1",44,"LAUNDRY","CARAVAN","unr_item",3.836,1.59
"5672","tax_order1","tax","1",45,"STEW","TUB","unr_item",2.807,1.46
"5672","tax_order1","tax","1",46,"BELL","BERRY","unr_item",2.674,2.51
"5672","tax_order1","tax","1",47,"WAX","WRIST","unr_item",3.136,0
"5672","tax_order1","tax","1",48,"COMB","TOOTHBRUSH","tax_item",3.147,98.15
"5672","tax_order1","tax","1",49,"FOOT","SHOE","the_item",3.24,96.83
"5672","tax_order1","tax","1",50,"PIG","COW","tax_item",1.994,93.52
"5672","tax_order1","tax","1",51,"AIRPLANE","SUBMARINE","tax_item",5.003,89.55
"5672","tax_order1","tax","1",52,"ROBBERY","TREASON","tax_item",5.987,68.92
"5672","tax_order1","tax","1",53,"LION","STEREO","unr_item",6.22,13.62
"5672","tax_order1","tax","1",54,"TROUT","CHILD","unr_item",8.582,0.79
"5672","tax_order1","tax","1",55,"NECK","WHALE","unr_item",3.131,1.06
"5672","tax_order1","tax","1",56,"STAIRS","BALLOON","unr_item",5.023,8.33
"5672","tax_order1","tax","1",57,"ROCKET","ASTRONAUT","the_item",6.804,98.68
"5672","tax_order1","tax","1",58,"BEER","PARTY","the_item",2.658,99.34
"5672","tax_order1","tax","1",59,"TIGER","WALL","unr_item",3.615,0.93
"5672","tax_order1","tax","1",60,"BAGEL","TORTILLA","tax_item",2.929,78.84
"5672","tax_order1","tax","1",61,"BASEBALL","FOOTBALL","tax_item",3.838,92.72
"5672","tax_order1","tax","1",62,"WHIP","LAW","unr_item",4.723,0.13
"5672","tax_order1","tax","1",63,"CLIMATE","CLUB","unr_item",3.664,0
"5672","tax_order1","tax","1",64,"COLD","SALESMAN","unr_item",3.85,1.98
"5672","tax_order1","tax","1",65,"FISH","BEER","unr_item",5.376,1.98
"5672","tax_order1","tax","1",66,"ICE","DOG","unr_item",3.965,0.93
"5672","tax_order1","tax","1",67,"COW","BUFFALO","tax_item",2.669,69.71
"5672","tax_order1","tax","1",68,"CIGARETTES","ALCOHOL","tax_item",3.502,69.18
"5672","tax_order1","tax","1",69,"COURT","FIELD","tax_item",4.899,88.23
"5672","tax_order1","tax","1",70,"KEYBOARD","BREAD","unr_item",2.635,0.93
"5672","tax_order1","tax","1",71,"PENCIL","ERASER","the_item",2.744,97.49
"5672","tax_order1","tax","1",72,"TOAST","BISCUITS","tax_item",2.589,80.29
"5672","tax_order1","tax","1",73,"DESERT","CAMEL","the_item",3.262,88.49
"5672","tax_order1","tax","1",74,"COCONUT","ORANGE","tax_item",4.274,53.57
"5672","tax_order1","tax","1",75,"BANANA","UMBRELLA","unr_item",2.777,0.53
"5672","tax_order1","tax","1",76,"SILVER","BULLET","the_item",5.506,75.4
"5672","tax_order1","tax","1",77,"DRIVEWAY","GLOVES","unr_item",4.095,4.37
"5672","tax_order1","tax","1",78,"CAR","BICYCLE","tax_item",5.007,79.76
"5672","tax_order1","tax","1",79,"BOOT","BASKETBALL","unr_item",6.038,0
"5672","tax_order1","tax","1",80,"NEEDLE","PIN","tax_item",6.652,97.88
"5672","tax_order1","tax","1",81,"NEST","BIRD","the_item",4.14,96.69
"5672","tax_order1","tax","1",82,"PAMPHLET","CORK","unr_item",3.131,1.59
"5672","tax_order1","tax","1",83,"ROD","CYMBAL","unr_item",5.603,1.32
"5672","tax_order1","tax","1",84,"CRIB","BED","tax_item",5.437,94.71
"5672","tax_order1","tax","1",85,"SNOW","SLED","the_item",2.834,94.05
"5672","tax_order1","tax","1",86,"BOWL","CUP","tax_item",2.401,93.52
"5672","tax_order1","tax","1",87,"WAITRESS","RESTAURANT","the_item",2.759,94.84
"5672","tax_order1","tax","1",88,"TRUCK","PHONE","unr_item",2.457,5.29
"5672","tax_order1","tax","1",89,"CIRCLE","TEAM","unr_item",4.307,20.37
"5672","tax_order1","tax","1",90,"SHAMPOO","BLEACH","tax_item",4.313,0.4
"5672","tax_order1","tax","1",91,"WORK","NOVEL","unr_item",7.354,62.83
"5672","tax_order1","tax","1",92,"SALON","COUCH","unr_item",3.397,20.24
"5672","tax_order1","tax","1",93,"HAMSTER","MIRROR","unr_item",4.265,9.52
"5672","tax_order1","tax","1",94,"BEACH","SWAN","unr_item",5.065,12.57
"5672","tax_order1","tax","1",95,"BENCH","EAR","unr_item",5.876,1.32
"5672","tax_order1","tax","1",96,"DELIVERY","PACKAGE","the_item",2.989,96.43
"5672","tax_order1","tax","1",97,"BRACKET","RAIN","unr_item",2.617,1.98
"5672","tax_order1","tax","1",98,"CITY","VILLAGE","tax_item",1.944,100
"5672","tax_order1","tax","1",99,"TELEPHONE","RECEPTIONIST","the_item",4.452,99.47
"5672","tax_order1","tax","1",100,"QUEEN","HOOD","unr_item",2.976,0.79
"5672","tax_order1","tax","1",101,"TRAILER","TRUCK","the_item",3.94,23.28
"5672","tax_order1","tax","1",102,"SOFA","CHAIR","tax_item",5.899,76.72
"5672","tax_order1","tax","1",103,"LAWNMOWER","GRASS","the_item",4.995,94.97
"5672","tax_order1","tax","1",104,"BISCUIT","COTTON","unr_item",6.461,0
"5672","tax_order1","tax","1",105,"GARLIC","ONION","tax_item",3.129,99.34
"5672","tax_order1","tax","1",106,"MOVIE","PENGUIN","unr_item",6.314,59.52
"5672","tax_order1","tax","1",107,"CROW","SHEET","unr_item",3.006,0
"5672","tax_order1","tax","1",108,"FLY","WINGS","the_item",2.909,99.47
"5672","tax_order1","tax","1",109,"CROUTONS","BAGEL","tax_item",2.554,79.5
"5672","tax_order1","tax","1",110,"CAKE","GLASSES","unr_item",2.777,0.53
"5672","tax_order1","tax","1",111,"SEATBELT","CAR","the_item",2.6,98.02
"5672","tax_order1","tax","1",112,"SHEEP","MINT","unr_item",3.022,1.72
"5672","tax_order1","tax","1",113,"CHISEL","KNIFE","tax_item",10.912,91.93
"5672","tax_order1","tax","1",114,"WEB","SPIDER","the_item",2.481,98.68
"5672","tax_order1","tax","1",115,"PLIERS","ASPHALT","unr_item",7.374,15.61
"5672","tax_order1","tax","1",116,"METAL","SHARK","unr_item",6.632,7.01
"5672","tax_order1","tax","1",117,"SAXOPHONE","HARP","tax_item",5.661,74.74
"5672","tax_order1","tax","1",118,"PAN","OVEN","the_item",2.971,98.81
"5676","tax_order1","tax","1",1,"CAKE","CUP","unr_item",60.435,37.96
"5676","tax_order1","tax","1",2,"BASKETBALL","BOOT","unr_item",4.99,9.52
"5676","tax_order1","tax","1",3,"CROW","SHEET","unr_item",3.496,10.45
"5676","tax_order1","tax","1",4,"BENCH","EAR","unr_item",2.106,20.63
"5676","tax_order1","tax","1",5,"BEE","BUTTERFLY","tax_item",2.663,64.42
"5676","tax_order1","tax","1",6,"RAIN","BRACKET","unr_item",3.651,11.24
"5676","tax_order1","tax","1",7,"PARK","STRING","unr_item",2.632,0.4
"5676","tax_order1","tax","1",8,"TOILET","SHED","unr_item",3.735,19.58
"5676","tax_order1","tax","1",9,"HARP","SAXOPHONE","tax_item",2.587,64.42
"5676","tax_order1","tax","1",10,"GLASS","BUDGET","unr_item",2.508,10.19
"5676","tax_order1","tax","1",11,"PANTS","POCKET","the_item",3.603,71.56
"5676","tax_order1","tax","1",12,"SUBMARINE","AIRPLANE","tax_item",5.038,49.34
"5676","tax_order1","tax","1",13,"FIREMAN","POLICE","tax_item",2.489,76.59
"5676","tax_order1","tax","1",14,"TENT","NOSE","unr_item",3.739,0
"5676","tax_order1","tax","1",15,"BUG","CHEESE","unr_item",2.675,1.06
"5676","tax_order1","tax","1",16,"CAN","BOTTLE","tax_item",3.283,81.08
"5676","tax_order1","tax","1",17,"NECKLACE","CLOUD","unr_item",2.421,0.26
"5676","tax_order1","tax","1",18,"CUP","BOWL","tax_item",2.637,58.99
"5676","tax_order1","tax","1",19,"CROWN","KING","the_item",3.683,74.21
"5676","tax_order1","tax","1",20,"LIBRARY","STAIRS","unr_item",3.785,36.51
"5676","tax_order1","tax","1",21,"CLUB","CLIMATE","unr_item",3.788,0
"5676","tax_order1","tax","1",22,"FOOT","CODE","unr_item",2.061,0
"5676","tax_order1","tax","1",23,"SPIDER","WEB","the_item",3.401,78.7
"5676","tax_order1","tax","1",24,"CALCIUM","SWAN","unr_item",2.775,1.32
"5676","tax_order1","tax","1",25,"GUITAR","WINDOW","unr_item",2.153,0
"5676","tax_order1","tax","1",26,"TOAST","BISCUITS","tax_item",2.352,53.97
"5676","tax_order1","tax","1",27,"SALESMAN","COLD","unr_item",2.213,0
"5676","tax_order1","tax","1",28,"COURT","FIELD","tax_item",4.379,46.16
"5676","tax_order1","tax","1",29,"TRUCK","LAMP","unr_item",2.199,1.85
"5676","tax_order1","tax","1",30,"LADLE","SPOON","tax_item",2.96,62.7
"5676","tax_order1","tax","1",31,"CRIB","BED","tax_item",2.268,79.1
"5676","tax_order1","tax","1",32,"ICE","DOG","unr_item",3.672,0
"5676","tax_order1","tax","1",33,"ASTRONAUT","ROCKET","the_item",2.053,77.78
"5676","tax_order1","tax","1",34,"METAL","SPOT","unr_item",2.57,0
"5676","tax_order1","tax","1",35,"CROUTONS","BAGEL","tax_item",3.146,18.25
"5676","tax_order1","tax","1",36,"WHIP","LAW","unr_item",4.02,31.22
"5676","tax_order1","tax","1",37,"SOFA","CHAIR","tax_item",2.386,68.12
"5676","tax_order1","tax","1",38,"ORANGE","COCONUT","tax_item",2.387,65.08
"5676","tax_order1","tax","1",39,"FUR","WAVE","unr_item",7.268,1.46
"5676","tax_order1","tax","1",40,"BOTTLE","HAMSTER","unr_item",2.442,0.93
"5676","tax_order1","tax","1",41,"APPLE","GLOVES","unr_item",2.186,3.57
"5676","tax_order1","tax","1",42,"PIG","COW","tax_item",1.913,71.03
"5676","tax_order1","tax","1",43,"GARLIC","ONION","tax_item",2.014,65.61
"5676","tax_order1","tax","1",44,"RECEPTIONIST","TELEPHONE","the_item",1.536,69.31
"5676","tax_order1","tax","1",45,"BREAD","KEYBOARD","unr_item",4.729,0
"5676","tax_order1","tax","1",46,"DESERT","CAMEL","the_item",3.01,47.35
"5676","tax_order1","tax","1",47,"SNOW","WOUND","unr_item",2.084,0.4
"5676","tax_order1","tax","1",48,"TREE","LION","unr_item",2.133,25.13
"5676","tax_order1","tax","1",49,"BROCHURE","LAKE","unr_item",3.412,12.43
"5676","tax_order1","tax","1",50,"PAN","OVEN","the_item",1.802,74.47
"5676","tax_order1","tax","1",51,"TREASON","ROBBERY","tax_item",1.762,60.05
"5676","tax_order1","tax","1",52,"CARAVAN","CRAB","unr_item",3.541,0
"5676","tax_order1","tax","1",53,"CANOE","SHIP","tax_item",2.237,41.8
"5676","tax_order1","tax","1",54,"HEAD","VOLCANO","unr_item",2.365,23.28
"5676","tax_order1","tax","1",55,"CABINET","WHALE","unr_item",3.263,0
"5676","tax_order1","tax","1",56,"MONKEY","BANANA","the_item",2.815,48.94
"5676","tax_order1","tax","1",57,"BANANA","CHAIR","unr_item",2.897,0
"5676","tax_order1","tax","1",58,"TUB","SHORE","unr_item",2.135,0
"5676","tax_order1","tax","1",59,"COW","MILK","the_item",3.559,88.62
